================ Training Loss (Tue May  3 13:12:10 2022) ================
(epoch: 172, iters: 42, time: 0.895, data: 0.008) G_GAN: 4.106 G_L1: 18.800 D_real: 0.351 D_fake: 0.013 
(epoch: 173, iters: 44, time: 0.204, data: 0.003) G_GAN: 4.380 G_L1: 21.259 D_real: 0.000 D_fake: 0.015 
(epoch: 174, iters: 46, time: 0.215, data: 0.002) G_GAN: 4.074 G_L1: 7.638 D_real: 0.080 D_fake: 0.023 
(epoch: 175, iters: 48, time: 0.213, data: 0.002) G_GAN: 3.833 G_L1: 14.698 D_real: 0.017 D_fake: 0.081 
(epoch: 176, iters: 50, time: 1.069, data: 0.000) G_GAN: 5.491 G_L1: 14.214 D_real: 0.003 D_fake: 0.007 
(epoch: 177, iters: 52, time: 0.214, data: 0.003) G_GAN: 3.667 G_L1: 9.228 D_real: 0.003 D_fake: 0.226 
(epoch: 178, iters: 54, time: 0.215, data: 0.002) G_GAN: 5.739 G_L1: 12.039 D_real: 0.060 D_fake: 0.008 
(epoch: 179, iters: 56, time: 0.213, data: 0.002) G_GAN: 3.256 G_L1: 10.472 D_real: 0.001 D_fake: 0.332 
(epoch: 180, iters: 58, time: 0.936, data: 0.002) G_GAN: 3.265 G_L1: 15.187 D_real: 0.098 D_fake: 0.039 
(epoch: 181, iters: 60, time: 0.140, data: 0.003) G_GAN: 5.681 G_L1: 11.730 D_real: 0.047 D_fake: 0.004 
(epoch: 182, iters: 62, time: 0.218, data: 0.003) G_GAN: 9.372 G_L1: 17.370 D_real: 0.039 D_fake: 0.000 
(epoch: 183, iters: 64, time: 0.255, data: 0.002) G_GAN: 5.878 G_L1: 22.164 D_real: 0.001 D_fake: 0.004 
(epoch: 184, iters: 66, time: 1.092, data: 0.003) G_GAN: 6.954 G_L1: 20.772 D_real: 0.001 D_fake: 0.002 
(epoch: 185, iters: 68, time: 0.304, data: 0.004) G_GAN: 10.676 G_L1: 38.480 D_real: 0.000 D_fake: 0.000 
(epoch: 186, iters: 70, time: 0.158, data: 0.003) G_GAN: 9.451 G_L1: 28.405 D_real: 0.001 D_fake: 0.000 
(epoch: 187, iters: 72, time: 0.211, data: 0.014) G_GAN: 10.032 G_L1: 23.480 D_real: 0.000 D_fake: 0.000 
(epoch: 188, iters: 74, time: 1.037, data: 0.003) G_GAN: 5.403 G_L1: 24.897 D_real: 0.000 D_fake: 0.008 
(epoch: 189, iters: 76, time: 0.303, data: 0.003) G_GAN: 6.747 G_L1: 15.367 D_real: 0.002 D_fake: 0.002 
(epoch: 190, iters: 78, time: 0.209, data: 0.002) G_GAN: 4.755 G_L1: 12.711 D_real: 0.001 D_fake: 0.014 
(epoch: 191, iters: 80, time: 0.217, data: 0.003) G_GAN: 3.737 G_L1: 7.672 D_real: 0.038 D_fake: 0.067 
(epoch: 192, iters: 82, time: 0.994, data: 0.002) G_GAN: 9.267 G_L1: 22.819 D_real: 0.000 D_fake: 0.000 
(epoch: 193, iters: 84, time: 0.208, data: 0.000) G_GAN: 4.689 G_L1: 14.720 D_real: 0.000 D_fake: 0.161 
(epoch: 194, iters: 86, time: 0.198, data: 0.003) G_GAN: 3.990 G_L1: 12.364 D_real: 0.059 D_fake: 0.041 
(epoch: 195, iters: 88, time: 0.216, data: 0.003) G_GAN: 8.284 G_L1: 22.563 D_real: 0.063 D_fake: 0.000 
(epoch: 196, iters: 90, time: 1.123, data: 0.002) G_GAN: 3.370 G_L1: 10.902 D_real: 0.007 D_fake: 0.117 
(epoch: 197, iters: 92, time: 0.238, data: 0.002) G_GAN: 5.656 G_L1: 18.456 D_real: 0.002 D_fake: 0.006 
(epoch: 198, iters: 94, time: 0.215, data: 0.002) G_GAN: 8.726 G_L1: 21.775 D_real: 0.001 D_fake: 0.000 
(epoch: 199, iters: 96, time: 0.214, data: 0.002) G_GAN: 3.013 G_L1: 2.639 D_real: 0.019 D_fake: 0.306 
(epoch: 200, iters: 98, time: 1.128, data: 0.000) G_GAN: 4.746 G_L1: 22.980 D_real: 0.000 D_fake: 0.013 
(epoch: 202, iters: 2, time: 0.173, data: 0.783) G_GAN: 7.007 G_L1: 5.690 D_real: 0.021 D_fake: 0.001 
(epoch: 203, iters: 4, time: 0.122, data: 0.002) G_GAN: 3.370 G_L1: 11.652 D_real: 0.012 D_fake: 0.088 
(epoch: 204, iters: 6, time: 0.192, data: 0.001) G_GAN: 3.463 G_L1: 6.181 D_real: 0.019 D_fake: 0.071 
(epoch: 205, iters: 8, time: 0.925, data: 0.000) G_GAN: 1.056 G_L1: 3.217 D_real: 0.182 D_fake: 0.065 
